100位	72,019,207 pt
100位	40,605,806 pt
500位	6,724,332 pt
1200位	1,182,193 pt
1300位	1,042,155 pt
1000位	1,720,674 pt
	1位	269,510,107 pt
10位	137,034,353 pt
	11位	136,263,774 pt
20位	93,491,656 pt
※11/03 03:49 集計時点 BYそくどん


100位	40,605,806 pt
500位	6,724,332 pt
1200位	1,181,630 pt
1300位	1,040,882 pt
1000位	1,715,021 pt
	1位	269,510,107 pt
10位	137,034,353 pt
	11位	136,263,774 pt
20位	93,491,656 pt
※11/03 03:48 集計時点 BYそくどん


100位	40,605,806 pt
500位	6,711,764 pt
1200位	1,181,150 pt
1300位	1,040,882 pt
1000位	1,715,021 pt
	1位	269,510,107 pt
10位	137,034,353 pt
	11位	136,263,774 pt
20位	93,491,656 pt
※11/03 03:46 集計時点 BYそくどん


100位	40,605,806 pt
500位	6,711,764 pt
1200位	1,181,150 pt
1300位	1,038,846 pt
1000位	1,715,021 pt
	1位	269,510,107 pt
10位	137,034,353 pt
	11位	136,263,774 pt
20位	93,491,656 pt
※11/03 03:45 集計時点 BYそくどん


100位	40,605,806 pt
500位	6,711,764 pt
1200位	1,181,150 pt
1300位	1,038,846 pt
1000位	1,710,172 pt
	1位	269,510,107 pt
10位	137,034,353 pt
	11位	136,263,774 pt
20位	93,491,656 pt
※11/03 03:43 集計時点 BYそくどん


100位	40,605,806 pt
500位	6,711,191 pt
1200位	1,179,908 pt
1300位	1,038,846 pt
1000位	1,710,172 pt
	1位	269,510,107 pt
10位	137,034,353 pt
	11位	136,263,774 pt
20位	93,491,656 pt
※11/03 03:41 集計時点 BYそくどん


100位	40,605,806 pt
500位	6,697,169 pt
1200位	1,179,908 pt
1300位	1,038,846 pt
1000位	1,706,925 pt
	1位	269,510,107 pt
10位	137,034,353 pt
	11位	136,263,774 pt
20位	93,491,656 pt
※11/03 03:40 集計時点 BYそくどん


100位	40,605,806 pt
500位	6,675,925 pt
1200位	1,176,078 pt
1300位	1,038,846 pt
1000位	1,706,925 pt
	1位	269,510,107 pt
10位	137,034,353 pt
	11位	136,263,774 pt
20位	93,491,656 pt
※11/03 03:39 集計時点 BYそくどん


100位	40,605,806 pt
500位	6,675,925 pt
1200位	1,176,078 pt
1300位	1,038,846 pt
1000位	1,698,881 pt
	1位	269,509,903 pt
10位	137,034,353 pt
	11位	136,263,774 pt
20位	93,491,656 pt
※11/03 03:38 集計時点 BYそくどん


100位	40,605,806 pt
500位	6,675,925 pt
1200位	1,176,078 pt
1300位	1,037,243 pt
1000位	1,698,881 pt
	1位	269,509,903 pt
10位	137,034,353 pt
	11位	136,263,774 pt
20位	93,491,656 pt
※11/03 03:36 集計時点 BYそくどん


100位	40,605,806 pt
500位	6,675,925 pt
1200位	1,176,078 pt
1300位	1,035,861 pt
1000位	1,698,881 pt
	1位	269,509,903 pt
10位	136,718,667 pt
	11位	136,263,774 pt
20位	93,491,656 pt
※11/03 03:35 集計時点 BYそくどん


100位	40,605,806 pt
500位	6,675,925 pt
1200位	1,175,865 pt
1300位	1,035,861 pt
1000位	1,696,195 pt
	1位	269,509,903 pt
10位	136,718,667 pt
	11位	136,263,774 pt
20位	93,491,656 pt
※11/03 03:33 集計時点 BYそくどん


100位	40,605,806 pt
500位	6,675,925 pt
1200位	1,169,347 pt
1300位	1,032,740 pt
1000位	1,692,126 pt
	1位	269,509,903 pt
10位	136,263,774 pt
	11位	136,188,956 pt
20位	93,491,656 pt
※11/03 03:31 集計時点 BYそくどん


100位	40,605,806 pt
500位	6,675,925 pt
1200位	1,168,656 pt
1300位	1,027,380 pt
1000位	1,678,867 pt
	1位	269,509,903 pt
10位	136,263,774 pt
	11位	129,348,471 pt
20位	93,491,656 pt
※11/03 03:30 集計時点 BYそくどん


100位	40,605,806 pt
500位	6,675,925 pt
1200位	1,168,656 pt
1300位	1,027,380 pt
1000位	1,678,867 pt
	1位	269,509,903 pt
10位	136,263,774 pt
	11位	129,091,642 pt
20位	93,491,656 pt
※11/03 03:29 集計時点 BYそくどん


100位	40,605,806 pt
500位	6,675,925 pt
1200位	1,168,656 pt
1300位	1,027,380 pt
1000位	1,678,867 pt
	1位	269,509,903 pt
10位	136,263,774 pt
	11位	129,091,642 pt
20位	93,491,656 pt
※11/03 03:28 集計時点 BYそくどん


100位	40,605,806 pt
500位	6,675,925 pt
1200位	1,167,696 pt
1300位	1,024,164 pt
1000位	1,678,867 pt
	1位	269,509,903 pt
10位	136,263,774 pt
	11位	128,802,709 pt
20位	93,491,656 pt
※11/03 03:26 集計時点 BYそくどん


100位	40,605,806 pt
500位	6,675,925 pt
1200位	1,167,696 pt
1300位	1,024,164 pt
1000位	1,678,867 pt
	1位	269,509,903 pt
10位	136,263,774 pt
	11位	128,460,270 pt
20位	93,491,656 pt
※11/03 03:25 集計時点 BYそくどん


100位	40,605,806 pt
500位	6,675,925 pt
1200位	1,162,158 pt
1300位	1,021,119 pt
1000位	1,671,031 pt
	1位	269,509,903 pt
10位	136,263,774 pt
	11位	128,460,270 pt
20位	93,491,656 pt
※11/03 03:23 集計時点 BYそくどん


100位	40,605,806 pt
500位	6,661,197 pt
1200位	1,162,158 pt
1300位	1,019,472 pt
1000位	1,662,347 pt
	1位	269,509,903 pt
10位	136,263,774 pt
	11位	128,459,434 pt
20位	93,491,656 pt
※11/03 03:21 集計時点 BYそくどん


100位	40,605,806 pt
500位	6,661,197 pt
1200位	1,161,370 pt
1300位	1,019,472 pt
1000位	1,662,347 pt
	1位	269,509,903 pt
10位	136,263,774 pt
	11位	127,860,166 pt
20位	93,491,656 pt
※11/03 03:20 集計時点 BYそくどん


100位	40,605,806 pt
500位	6,661,197 pt
1200位	1,161,370 pt
1300位	1,019,171 pt
1000位	1,662,347 pt
	1位	269,509,903 pt
10位	136,263,774 pt
	11位	127,517,727 pt
20位	93,491,656 pt
※11/03 03:19 集計時点 BYそくどん


100位	40,605,806 pt
500位	6,657,152 pt
1200位	1,161,370 pt
1300位	1,019,171 pt
1000位	1,662,140 pt
	1位	269,509,903 pt
10位	136,263,774 pt
	11位	127,517,727 pt
20位	93,491,656 pt
※11/03 03:18 集計時点 BYそくどん


100位	40,605,806 pt
500位	6,629,654 pt
1200位	1,161,370 pt
1300位	1,017,958 pt
1000位	1,662,140 pt
	1位	269,509,903 pt
10位	136,263,774 pt
	11位	127,517,727 pt
20位	93,491,656 pt
※11/03 03:16 集計時点 BYそくどん


100位	40,605,806 pt
500位	6,617,836 pt
1200位	1,161,370 pt
1300位	1,017,958 pt
1000位	1,662,140 pt
	1位	269,509,903 pt
10位	136,263,774 pt
	11位	127,517,727 pt
20位	93,491,656 pt
※11/03 03:15 集計時点 BYそくどん


100位	40,605,806 pt
500位	6,617,836 pt
1200位	1,160,724 pt
1300位	1,017,958 pt
1000位	1,658,964 pt
	1位	269,509,903 pt
10位	136,263,774 pt
	11位	127,517,727 pt
20位	93,491,656 pt
※11/03 03:13 集計時点 BYそくどん


100位	40,605,806 pt
500位	6,617,836 pt
1200位	1,160,724 pt
1300位	1,017,958 pt
1000位	1,658,964 pt
	1位	269,509,903 pt
10位	136,263,774 pt
	11位	127,517,727 pt
20位	93,491,656 pt
※11/03 03:11 集計時点 BYそくどん


100位	40,605,806 pt
500位	6,587,792 pt
1200位	1,159,026 pt
1300位	1,017,958 pt
1000位	1,649,240 pt
	1位	269,509,903 pt
10位	136,263,774 pt
	11位	127,517,727 pt
20位	93,491,656 pt
※11/03 03:10 集計時点 BYそくどん


100位	40,605,806 pt
500位	6,587,792 pt
1200位	1,158,855 pt
1300位	1,017,958 pt
1000位	1,649,240 pt
	1位	269,509,903 pt
10位	136,263,774 pt
	11位	127,483,671 pt
20位	93,491,656 pt
※11/03 03:09 集計時点 BYそくどん


100位	40,605,806 pt
500位	6,587,792 pt
1200位	1,158,855 pt
1300位	1,017,305 pt
1000位	1,649,240 pt
	1位	269,509,903 pt
10位	136,231,266 pt
	11位	127,483,671 pt
20位	93,491,656 pt
※11/03 03:08 集計時点 BYそくどん


100位	40,605,806 pt
500位	6,587,792 pt
1200位	1,156,658 pt
1300位	1,017,305 pt
1000位	1,648,684 pt
	1位	269,509,903 pt
10位	136,231,266 pt
	11位	127,483,671 pt
20位	93,491,656 pt
※11/03 03:06 集計時点 BYそくどん


100位	40,605,806 pt
500位	6,587,792 pt
1200位	1,149,109 pt
1300位	1,014,814 pt
1000位	1,639,224 pt
	1位	269,509,903 pt
10位	136,231,266 pt
	11位	127,483,671 pt
20位	93,491,656 pt
※11/03 03:05 集計時点 BYそくどん


100位	40,605,806 pt
500位	6,521,578 pt
1200位	1,149,109 pt
1300位	1,013,862 pt
1000位	1,637,565 pt
	1位	269,509,903 pt
10位	135,969,086 pt
	11位	127,192,664 pt
20位	93,491,656 pt
※11/03 03:03 集計時点 BYそくどん


100位	40,605,806 pt
500位	6,508,432 pt
1200位	1,143,491 pt
1300位	1,013,862 pt
1000位	1,637,565 pt
	1位	269,509,903 pt
10位	135,969,086 pt
	11位	127,192,664 pt
20位	92,698,609 pt
※11/03 03:01 集計時点 BYそくどん


100位	40,605,806 pt
500位	6,508,432 pt
1200位	1,143,491 pt
1300位	1,012,546 pt
1000位	1,637,565 pt
	1位	269,509,903 pt
10位	135,969,086 pt
	11位	127,192,664 pt
20位	92,698,609 pt
※11/03 03:00 集計時点 BYそくどん


100位	40,605,806 pt
500位	6,501,126 pt
1200位	1,143,491 pt
1300位	1,012,477 pt
1000位	1,637,565 pt
	1位	269,509,903 pt
10位	135,969,086 pt
	11位	127,192,664 pt
20位	92,698,609 pt
※11/03 02:59 集計時点 BYそくどん


100位	40,605,806 pt
500位	6,501,126 pt
1200位	1,143,491 pt
1300位	1,008,921 pt
1000位	1,625,652 pt
	1位	269,509,903 pt
10位	135,969,086 pt
	11位	127,192,664 pt
20位	91,928,121 pt
※11/03 02:58 集計時点 BYそくどん


100位	40,605,806 pt
500位	6,501,126 pt
1200位	1,143,491 pt
1300位	1,007,592 pt
1000位	1,625,652 pt
	1位	269,509,903 pt
10位	135,969,086 pt
	11位	127,192,664 pt
20位	91,649,889 pt
※11/03 02:56 集計時点 BYそくどん


100位	40,605,806 pt
500位	6,501,126 pt
1200位	1,143,491 pt
1300位	1,007,592 pt
1000位	1,619,476 pt
	1位	269,509,903 pt
10位	135,969,086 pt
	11位	126,347,268 pt
20位	91,314,747 pt
※11/03 02:55 集計時点 BYそくどん


100位	40,605,806 pt
500位	6,501,126 pt
1200位	1,143,491 pt
1300位	1,003,037 pt
1000位	1,612,864 pt
	1位	269,509,903 pt
10位	135,969,086 pt
	11位	126,347,268 pt
20位	91,314,747 pt
※11/03 02:53 集計時点 BYそくどん


100位	40,605,806 pt
500位	6,501,126 pt
1200位	1,139,349 pt
1300位	1,002,873 pt
1000位	1,602,933 pt
	1位	269,509,903 pt
10位	135,969,086 pt
	11位	126,347,268 pt
20位	91,314,747 pt
※11/03 02:51 集計時点 BYそくどん


100位	40,466,325 pt
500位	6,500,200 pt
1200位	1,138,575 pt
1300位	1,002,873 pt
1000位	1,598,258 pt
	1位	269,509,903 pt
10位	135,969,086 pt
	11位	126,347,268 pt
20位	91,314,747 pt
※11/03 02:50 集計時点 BYそくどん


100位	40,466,325 pt
500位	6,467,158 pt
1200位	1,137,850 pt
1300位	1,002,873 pt
1000位	1,584,883 pt
	1位	269,509,903 pt
10位	135,969,086 pt
	11位	126,347,268 pt
20位	91,314,747 pt
※11/03 02:49 集計時点 BYそくどん


100位	40,466,325 pt
500位	6,454,659 pt
1200位	1,135,501 pt
1300位	996,766 pt
1000位	1,579,779 pt
	1位	269,509,903 pt
10位	135,969,086 pt
	11位	126,347,268 pt
20位	91,314,747 pt
※11/03 02:48 集計時点 BYそくどん


100位	40,466,325 pt
500位	6,447,289 pt
1200位	1,120,217 pt
1300位	971,409 pt
1000位	1,569,009 pt
	1位	269,509,767 pt
10位	135,969,086 pt
	11位	126,347,268 pt
20位	91,314,747 pt
※11/03 02:46 集計時点 BYそくどん


100位	40,466,325 pt
500位	6,437,051 pt
1200位	1,120,188 pt
1300位	969,657 pt
1000位	1,569,009 pt
	1位	269,509,767 pt
10位	135,969,086 pt
	11位	126,058,335 pt
20位	91,314,747 pt
※11/03 02:45 集計時点 BYそくどん


100位	40,466,325 pt
500位	6,416,843 pt
1200位	1,113,184 pt
1300位	959,591 pt
1000位	1,557,810 pt
	1位	269,509,767 pt
10位	135,969,086 pt
	11位	126,058,335 pt
20位	91,314,747 pt
※11/03 02:43 集計時点 BYそくどん


100位	40,411,596 pt
500位	6,280,832 pt
1200位	1,105,420 pt
1300位	956,514 pt
1000位	1,546,321 pt
	1位	269,509,767 pt
10位	135,969,086 pt
	11位	126,058,335 pt
20位	91,314,747 pt
※11/03 02:41 集計時点 BYそくどん


100位	40,385,358 pt
500位	6,280,832 pt
1200位	1,105,420 pt
1300位	956,514 pt
1000位	1,546,321 pt
	1位	269,509,767 pt
10位	135,969,086 pt
	11位	126,058,335 pt
20位	91,314,747 pt
※11/03 02:40 集計時点 BYそくどん


100位	40,385,358 pt
500位	6,280,832 pt
1200位	1,105,420 pt
1300位	956,514 pt
1000位	1,546,321 pt
	1位	269,509,767 pt
10位	135,969,086 pt
	11位	126,058,335 pt
20位	91,314,747 pt
※11/03 02:39 集計時点 BYそくどん


100位	40,385,358 pt
500位	6,280,832 pt
1200位	1,105,420 pt
1300位	955,485 pt
1000位	1,546,321 pt
	1位	269,509,767 pt
10位	135,969,086 pt
	11位	126,058,335 pt
20位	91,314,747 pt
※11/03 02:38 集計時点 BYそくどん


100位	40,385,358 pt
500位	6,280,832 pt
1200位	1,102,311 pt
1300位	955,485 pt
1000位	1,546,321 pt
	1位	269,509,767 pt
10位	135,969,086 pt
	11位	125,737,299 pt
20位	91,314,747 pt
※11/03 02:36 集計時点 BYそくどん


100位	40,385,358 pt
500位	6,280,832 pt
1200位	1,102,311 pt
1300位	955,485 pt
1000位	1,546,321 pt
	1位	269,124,523 pt
10位	135,969,086 pt
	11位	125,737,299 pt
20位	91,314,747 pt
※11/03 02:35 集計時点 BYそくどん


100位	40,385,358 pt
1200位	1,100,120 pt
1300位	955,220 pt
1000位	1,527,771 pt
	1位	269,124,523 pt
10位	135,969,086 pt
	11位	125,737,299 pt
20位	91,314,747 pt
※11/03 02:33 集計時点 BYそくどん


100位	40,385,358 pt
500位	6,280,832 pt
1200位	1,095,914 pt
1300位	954,929 pt
1000位	1,525,177 pt
	1位	269,124,523 pt
10位	135,969,086 pt
	11位	125,737,299 pt
20位	91,314,747 pt
※11/03 02:31 集計時点 BYそくどん


100位	40,385,358 pt
500位	6,265,506 pt
1200位	1,095,679 pt
1300位	953,424 pt
1000位	1,520,586 pt
	1位	269,124,523 pt
10位	135,969,086 pt
	11位	125,737,299 pt
20位	91,314,747 pt
※11/03 02:30 集計時点 BYそくどん


100位	40,385,358 pt
500位	6,265,506 pt
1200位	1,092,136 pt
1300位	953,424 pt
1000位	1,510,976 pt
	1位	269,124,523 pt
10位	135,969,086 pt
	11位	125,737,299 pt
20位	91,314,747 pt
※11/03 02:29 集計時点 BYそくどん


100位	40,385,358 pt
500位	6,265,506 pt
1200位	1,092,136 pt
1300位	951,054 pt
1000位	1,510,976 pt
	1位	269,124,523 pt
10位	135,969,086 pt
	11位	125,148,732 pt
20位	91,314,747 pt
※11/03 02:28 集計時点 BYそくどん


100位	40,385,358 pt
500位	6,265,506 pt
1200位	1,089,617 pt
1300位	946,031 pt
1000位	1,510,156 pt
	1位	268,685,773 pt
10位	135,969,086 pt
	11位	125,148,732 pt
20位	91,314,747 pt
※11/03 02:26 集計時点 BYそくどん


100位	40,385,358 pt
500位	6,247,510 pt
1200位	1,084,986 pt
1300位	943,068 pt
1000位	1,508,506 pt
	1位	268,685,773 pt
10位	135,969,086 pt
	11位	125,148,732 pt
20位	91,314,747 pt
※11/03 02:25 集計時点 BYそくどん


100位	40,385,358 pt
500位	6,234,806 pt
1200位	1,075,913 pt
1300位	932,163 pt
1000位	1,506,538 pt
	1位	268,685,773 pt
10位	135,969,086 pt
	11位	121,679,279 pt
20位	91,314,747 pt
※11/03 02:23 集計時点 BYそくどん


100位	40,385,358 pt
500位	6,214,265 pt
1200位	1,075,913 pt
1300位	932,163 pt
1000位	1,494,721 pt
	1位	268,685,773 pt
10位	135,969,086 pt
	11位	121,679,279 pt
20位	91,314,747 pt
※11/03 02:21 集計時点 BYそくどん


100位	40,385,358 pt
500位	6,214,265 pt
1200位	1,075,913 pt
1300位	932,163 pt
1000位	1,493,351 pt
	1位	268,685,773 pt
10位	135,969,086 pt
	11位	121,347,541 pt
20位	91,314,747 pt
※11/03 02:20 集計時点 BYそくどん


100位	40,385,358 pt
500位	6,214,265 pt
1200位	1,075,913 pt
1300位	931,629 pt
1000位	1,493,351 pt
	1位	268,685,773 pt
10位	135,969,086 pt
	11位	121,347,541 pt
20位	91,314,747 pt
※11/03 02:19 集計時点 BYそくどん


100位	40,345,034 pt
500位	6,204,696 pt
1200位	1,075,913 pt
1300位	931,629 pt
1000位	1,493,351 pt
	1位	268,685,773 pt
10位	135,969,086 pt
	11位	121,347,541 pt
20位	91,314,747 pt
※11/03 02:18 集計時点 BYそくどん


100位	40,345,034 pt
500位	6,204,696 pt
1200位	1,071,963 pt
1300位	928,659 pt
1000位	1,489,164 pt
	1位	265,567,840 pt
10位	135,969,086 pt
	11位	121,347,541 pt
20位	91,314,747 pt
※11/03 02:16 集計時点 BYそくどん


100位	40,132,062 pt
500位	6,148,783 pt
1200位	1,071,963 pt
1300位	927,876 pt
1000位	1,489,164 pt
	1位	261,810,299 pt
10位	135,969,086 pt
	11位	121,347,541 pt
20位	91,314,747 pt
※11/03 02:15 集計時点 BYそくどん


100位	40,132,062 pt
100位	40,132,062 pt
1200位	1,061,715 pt
1300位	926,765 pt
1000位	1,485,242 pt
	1位	261,396,898 pt
10位	135,969,086 pt
	11位	121,347,541 pt
20位	91,314,747 pt
※11/03 02:13 集計時点 BYそくどん


100位	40,132,062 pt
500位	6,133,121 pt
1200位	1,059,869 pt
1300位	915,784 pt
1000位	1,484,928 pt
	1位	260,907,593 pt
10位	135,969,086 pt
	11位	121,347,541 pt
20位	91,314,747 pt
※11/03 02:11 集計時点 BYそくどん


100位	40,132,062 pt
500位	6,133,121 pt
1200位	1,059,869 pt
1300位	914,840 pt
1000位	1,484,250 pt
	1位	260,820,411 pt
10位	134,121,422 pt
	11位	121,347,541 pt
20位	91,314,747 pt
※11/03 02:10 集計時点 BYそくどん


100位	40,132,062 pt
500位	6,133,121 pt
1200位	1,051,713 pt
1300位	911,782 pt
1000位	1,476,131 pt
	1位	260,820,411 pt
10位	134,121,422 pt
	11位	121,347,541 pt
20位	91,314,747 pt
※11/03 02:09 集計時点 BYそくどん


100位	40,132,062 pt
500位	6,133,121 pt
1200位	1,051,562 pt
1300位	911,782 pt
1000位	1,476,131 pt
	1位	260,819,347 pt
10位	134,121,422 pt
	11位	121,347,541 pt
20位	91,314,747 pt
※11/03 02:08 集計時点 BYそくどん


100位	40,132,062 pt
500位	6,133,121 pt
1200位	1,051,397 pt
1300位	911,370 pt
1000位	1,476,131 pt
	1位	260,450,019 pt
10位	134,121,422 pt
	11位	120,705,468 pt
20位	91,314,747 pt
※11/03 02:07 集計時点 BYそくどん


100位	40,132,062 pt
500位	6,075,247 pt
1200位	1,045,893 pt
1300位	908,665 pt
1000位	1,463,555 pt
	1位	260,048,520 pt
10位	134,121,422 pt
	11位	120,704,540 pt
20位	91,314,747 pt
※11/03 02:06 集計時点 BYそくどん


100位	40,132,062 pt
100位	40,132,062 pt
1200位	1,045,277 pt
1300位	901,416 pt
1000位	1,458,516 pt
	1位	260,046,460 pt
10位	134,121,422 pt
	11位	120,703,272 pt
20位	91,314,747 pt
※11/03 02:05 集計時点 BYそくどん


100位	40,132,062 pt
500位	6,075,247 pt
1200位	1,042,155 pt
1300位	900,086 pt
1000位	1,451,073 pt
	1位	260,044,332 pt
10位	134,032,412 pt
	11位	120,439,484 pt
20位	91,314,747 pt
※11/03 02:03 集計時点 BYそくどん


100位	40,132,062 pt
500位	6,047,034 pt
1200位	1,042,155 pt
1300位	900,086 pt
1000位	1,451,073 pt
	1位	260,044,196 pt
10位	128,928,745 pt
	11位	120,438,352 pt
20位	91,314,747 pt
※11/03 02:02 集計時点 BYそくどん


100位	40,132,062 pt
500位	6,047,034 pt
1200位	1,037,243 pt
1300位	898,725 pt
1000位	1,447,710 pt
	1位	260,044,196 pt
10位	123,685,154 pt
	11位	120,437,102 pt
20位	91,314,747 pt
※11/03 02:01 集計時点 BYそくどん


100位	40,132,062 pt
500位	6,018,582 pt
1200位	1,037,243 pt
1300位	898,311 pt
1000位	1,447,522 pt
	1位	259,957,992 pt
10位	120,436,898 pt
	11位	116,831,029 pt
20位	91,314,747 pt
※11/03 02:00 集計時点 BYそくどん


100位	40,132,062 pt
500位	5,976,200 pt
1200位	1,037,243 pt
1300位	898,311 pt
1000位	1,447,522 pt
	1位	258,057,463 pt
10位	120,436,898 pt
	11位	111,685,446 pt
20位	91,314,747 pt
※11/03 01:59 集計時点 BYそくどん


100位	40,132,062 pt
500位	5,970,825 pt
1200位	1,036,136 pt
1300位	896,920 pt
1000位	1,447,522 pt
	1位	258,057,463 pt
10位	120,436,898 pt
	11位	111,685,446 pt
20位	91,314,747 pt
※11/03 01:58 集計時点 BYそくどん


100位	40,132,062 pt
500位	5,902,285 pt
1200位	1,034,180 pt
1300位	888,185 pt
1000位	1,441,353 pt
	1位	258,057,327 pt
10位	120,078,407 pt
	11位	110,355,037 pt
20位	91,020,910 pt
※11/03 01:56 集計時点 BYそくどん


100位	40,132,062 pt
500位	5,895,741 pt
1200位	1,030,114 pt
1300位	881,703 pt
1000位	1,430,083 pt
	1位	258,057,327 pt
10位	120,078,407 pt
	11位	110,355,037 pt
20位	90,598,348 pt
※11/03 01:55 集計時点 BYそくどん


100位	40,104,740 pt
500位	5,895,741 pt
1200位	1,021,529 pt
1300位	871,521 pt
1000位	1,417,036 pt
	1位	258,057,327 pt
10位	120,078,407 pt
	11位	110,354,561 pt
20位	86,456,111 pt
※11/03 01:53 集計時点 BYそくどん


100位	39,819,255 pt
500位	5,894,878 pt
1200位	1,018,282 pt
1300位	859,484 pt
1000位	1,414,245 pt
	1位	258,057,327 pt
10位	119,607,554 pt
	11位	110,354,561 pt
20位	86,456,111 pt
※11/03 01:51 集計時点 BYそくどん


100位	39,819,255 pt
500位	5,894,878 pt
1200位	1,018,282 pt
1300位	858,997 pt
1000位	1,414,245 pt
	1位	258,057,327 pt
10位	119,569,628 pt
	11位	110,354,561 pt
20位	85,973,935 pt
※11/03 01:50 集計時点 BYそくどん


100位	39,819,255 pt
500位	5,894,878 pt
1200位	1,018,282 pt
1300位	858,666 pt
1000位	1,414,245 pt
	1位	258,057,327 pt
10位	119,264,643 pt
	11位	110,354,561 pt
20位	85,973,935 pt
※11/03 01:49 集計時点 BYそくどん


100位	39,819,255 pt
500位	5,892,314 pt
1200位	1,017,305 pt
1300位	857,737 pt
1000位	1,414,245 pt
	1位	258,057,327 pt
10位	119,264,643 pt
	11位	110,347,641 pt
20位	85,973,935 pt
※11/03 01:48 集計時点 BYそくどん


100位	39,716,629 pt
500位	5,892,314 pt
1200位	1,016,194 pt
1300位	855,335 pt
1000位	1,413,870 pt
	1位	256,150,857 pt
10位	118,574,415 pt
	11位	110,303,097 pt
20位	85,973,935 pt
※11/03 01:46 集計時点 BYそくどん


100位	39,716,629 pt
500位	5,879,537 pt
1200位	1,016,194 pt
1300位	855,335 pt
1000位	1,402,857 pt
	1位	256,149,725 pt
10位	118,553,748 pt
	11位	110,298,857 pt
20位	85,973,935 pt
※11/03 01:45 集計時点 BYそくどん


100位	39,716,629 pt
500位	5,879,537 pt
1200位	1,012,546 pt
1300位	849,099 pt
1000位	1,402,857 pt
	1位	256,147,733 pt
10位	118,553,748 pt
	11位	110,298,653 pt
20位	85,973,935 pt
